BODY,
Name:Body_1,m1:1.59128e+31,color:#FFBD00,
DATA,
0.0,-61826248.33393832,-0.0,-0.0,-0.0,-1260030.1126410463,-0.0,
8000000.0,61821486.25470719,10353.719090106913,-0.0,1260078.5295360275,468.4415294981704,-0.0,
16000000.0,-61816723.94310005,-10349.178241211548,-0.0,-1260127.1197207458,-211.00855944291143,-0.0,
24000000.0,61811960.53019488,10348.380157954298,-0.0,1260175.6573271516,210.9749807892047,-0.0,
32000000.0,-61807196.01602454,-10347.582496635174,-0.0,-1260224.2117591952,-210.98310287562708,-0.0,
40000000.0,61802430.39999491,10346.784650944164,-0.0,1260272.7830348867,210.9912345374225,-0.0,
48000000.0,-61797663.68151125,-10345.986620683498,-0.0,-1260321.3711652684,-210.9993690220762,-0.0,
56000000.0,61792895.85997826,10345.188405753495,-0.0,1260369.9761613908,211.00750633034355,-0.0,
64000000.0,-61788126.934800155,-10344.390006054411,-0.0,-1260418.5980343164,-211.0156464640768,-0.0,
72000000.0,61783356.90538067,10343.59142148641,-0.0,1260467.2367951171,211.02378942512925,-0.0,
80000000.0,-61778585.771123014,-10342.792651949596,-0.0,-1260515.892454876,-211.03193521535658,-0.0,
88000000.0,61773813.531429924,10341.993697343962,-0.0,1260564.5650246881,211.0400838366161,-0.0,
96000000.0,-61769040.18570352,-10341.194557569426,-0.0,-1260613.2545156567,-211.04823529076688,-0.0,
104000000.0,61764265.73334558,10340.39523252583,-0.0,1260661.960938898,211.05638957966997,-0.0,
112000000.0,-61759490.17375724,-10339.595722112914,-0.0,-1260710.6843055375,-211.06454670518792,-0.0,
120000000.0,61754713.50633921,10338.796026230344,-0.0,1260759.4246267125,211.07270666918524,-0.0,
128000000.0,-61749935.730491616,-10337.996144777695,-0.0,-1260808.1819135703,-211.08086947352828,-0.0,
136000000.0,61745156.84561413,10337.19607765446,-0.0,1260856.9561772693,211.0890351200852,-0.0,
144000000.0,-61740376.851105876,-10336.395824760044,-0.0,-1260905.7474289786,-211.09720361072576,-0.0,
152000000.0,61735595.74636548,10335.595385993765,-0.0,1260954.5556798787,211.10537494732182,-0.0,
160000000.0,-61730813.5307911,-10334.794761254863,-0.0,-1261003.3809411596,-211.11354913174674,-0.0,
168000000.0,61726030.20378032,10333.993950442484,-0.0,1261052.2232240236,211.12172616587614,-0.0,
176000000.0,-61721245.764730215,-10333.192953455688,-0.0,-1261101.0825396827,-211.1299060515868,-0.0,
184000000.0,61716460.21303736,10332.39177019345,-0.0,1261149.9588993608,211.13808879075802,-0.0,
192000000.0,-61711673.548097834,-10331.59040055467,-0.0,-1261198.8523142915,-211.14627438527046,-0.0,
200000000.0,61706885.769307174,10330.788844438144,-0.0,1261247.7627957207,211.15446283700686,-0.0,
208000000.0,-61702096.87606044,-10329.987101742596,-0.0,-1261296.6903549044,-211.16265414785164,-0.0,
216000000.0,61697306.867752105,10329.185172366653,-0.0,1261345.6350031083,211.17084831969095,-0.0,
224000000.0,-61692515.74377619,-10328.38305620886,-0.0,-1261394.5967516117,-211.17904535441306,-0.0,
232000000.0,61687723.50352616,10327.58075316767,-0.0,1261443.5756117026,211.1872452539078,-0.0,
240000000.0,-61682930.146395005,-10326.778263141472,-0.0,-1261492.5715946816,-211.1954480200671,-0.0,
248000000.0,61678135.67177514,10325.975586028533,-0.0,1261541.584711859,211.20365365478446,-0.0,
256000000.0,-61673340.0790585,-10325.172721727055,-0.0,-1261590.6149745565,-211.21186215995533,-0.0,
264000000.0,61668543.36763647,10324.36967013515,-0.0,1261639.662394107,211.22007353747702,-0.0,
272000000.0,-61663745.53689996,-10323.56643115084,-0.0,-1261688.726981854,-211.2282877892487,-0.0,
280000000.0,61658946.58623932,10322.763004672064,-0.0,1261737.8087491528,211.2365049171714,-0.0,
288000000.0,-61654146.51504438,-10321.959390596663,-0.0,-1261786.9077073694,-211.2447249231479,-0.0,
296000000.0,61649345.32270448,10321.155588822414,-0.0,1261836.0238678802,211.25294780908297,-0.0,
304000000.0,-61644543.00860838,-10320.351599246975,-0.0,-1261885.1572420734,-211.26117357688312,-0.0,
312000000.0,61639739.57214436,10319.547421767935,-0.0,1261934.3078413485,211.26940222845678,-0.0,
320000000.0,-61634935.01270016,-10318.743056282789,-0.0,-1261983.475677115,-211.27763376571406,-0.0,
328000000.0,61630129.32966304,10317.938502688954,-0.0,1262032.6607607948,211.2858681905672,-0.0,
336000000.0,-61625322.522419654,-10317.13376088375,-0.0,-1262081.8631038202,-211.2941055049302,-0.0,
344000000.0,61620514.59035616,10316.328830764412,-0.0,1262131.082717635,211.30234571071895,-0.0,
352000000.0,-61615705.53285825,-10315.523712228089,-0.0,-1262180.3196136933,-211.3105888098512,-0.0,
360000000.0,61610895.34931101,10314.718405171836,-0.0,1262229.5738034616,211.31883480424648,-0.0,
368000000.0,-61606084.03909899,-10313.912909492612,-0.0,-1262278.8452984171,-211.32708369582613,-0.0,
376000000.0,61601271.6016063,10313.107225087313,-0.0,1262328.1341100484,211.33533548651377,-0.0,
384000000.0,-61596458.03621646,-10312.301351852722,-0.0,-1262377.4402498538,-211.34359017823448,-0.0,
392000000.0,61591643.34231244,10311.495289685545,-0.0,1262426.763729346,211.35184777291536,-0.0,
400000000.0,-61586827.51927673,-10310.689038482398,-0.0,-1262476.1045600455,-211.3601082724854,-0.0,
408000000.0,61582010.566491276,10309.882598139799,-0.0,1262525.4627534861,211.36837167887552,-0.0,
416000000.0,-61577192.48333745,-10309.07596855419,-0.0,-1262574.8383212122,-211.37663799401824,-0.0,
424000000.0,61572373.26919614,10308.269149621925,-0.0,1262624.2312747804,211.38490721984866,-0.0,
432000000.0,-61567552.923447676,-10307.462141239253,-0.0,-1262673.641625757,-211.393179358303,-0.0,
440000000.0,61562731.44547189,10306.654943302347,-0.0,1262723.069385721,211.40145441131995,-0.0,
448000000.0,-61557908.834648035,-10305.847555707285,-0.0,-1262772.5145662623,-211.4097323808395,-0.0,
456000000.0,61553085.09035484,10305.039978350052,-0.0,1262821.9771789818,211.41801326880412,-0.0,
464000000.0,-61548260.211970516,-10304.232211126555,-0.0,-1262871.457235492,-211.42629707715784,-0.0,
472000000.0,61543434.19887271,10303.424253932599,-0.0,1262920.9547474172,211.43458380784682,-0.0,
480000000.0,-61538607.050438575,-10302.616106663905,-0.0,-1262970.4697263925,-211.44287346281874,-0.0,
488000000.0,61533778.766044684,10301.807769216115,-0.0,1263020.0021840648,211.45116604402398,-0.0,
496000000.0,-61528949.34506709,-10300.999241484755,-0.0,-1263069.5521320922,-211.45946155341397,-0.0,
504000000.0,61524118.78688132,10300.190523365283,-0.0,1263119.1195821438,211.46775999294232,-0.0,
512000000.0,-61519287.09086234,-10299.381614753056,-0.0,-1263168.7045459016,-211.476061364565,-0.0,
520000000.0,61514454.25638456,10298.572515543343,-0.0,1263218.3070350576,211.48436567023913,-0.0,
528000000.0,-61509620.282821916,-10297.76322563132,-0.0,-1263267.927061316,-211.4926729119246,-0.0,
536000000.0,61504785.16954771,10296.953744912078,-0.0,1263317.564636392,211.50098309158219,-0.0,
544000000.0,-61499948.91593482,-10296.14407328062,-0.0,-1263367.2197720127,-211.50929621117555,-0.0,
552000000.0,61495111.52135546,10295.334210631845,-0.0,1263416.8924799168,211.51761227267,-0.0,
560000000.0,-61490272.98518135,-10294.524156860572,-0.0,-1263466.5827718542,-211.52593127803257,-0.0,
568000000.0,61485433.30678368,10293.713911861521,-0.0,1263516.290659587,211.5342532292324,-0.0,
576000000.0,-61480592.48553312,-10292.90347552934,-0.0,-1263566.016154888,-211.54257812824062,-0.0,
584000000.0,61475750.520799704,10292.092847758558,-0.0,1263615.759269542,211.55090597702997,-0.0,
592000000.0,-61470907.411953025,-10291.282028443637,-0.0,-1263665.5200153457,-211.5592367775758,-0.0,
600000000.0,61466063.158362046,10290.471017478922,-0.0,1263715.2984041069,211.56757053185453,-0.0,
